order_id,customer_id,product_id,order_date,order_quantity,total_amount,status
13412,304,19,29-06-2025,2,782,Delivered
13413,867,285,22-05-2025,19,6042,Cancelled
13414,612,105,03-01-2025,11,3058,Cancelled
13415,407,249,22-01-2025,17,3230,Pending
13416,887,359,26-05-2025,9,2520,Cancelled
13417,700,375,09-03-2025,4,1612,Shipped
13418,637,280,10-03-2025,7,3395,Delivered
13419,938,489,30-05-2025,14,630,Delivered
13420,330,408,02-07-2025,14,1078,Shipped
13421,575,315,23-07-2025,7,1456,Delivered
13422,492,227,15-05-2025,10,2110,Pending
13423,226,130,02-06-2025,7,2632,Delivered
13424,861,359,08-04-2025,15,3705,Shipped
13425,40,219,13-03-2025,19,6137,Shipped
13426,487,171,23-05-2025,6,2574,Pending
13427,641,423,25-05-2025,17,6528,Shipped
13428,878,438,17-06-2025,14,4508,Delivered
13429,766,135,18-02-2025,3,1095,Pending
13430,159,500,15-06-2025,15,3750,Shipped
13431,351,462,30-07-2025,11,253,Delivered
13432,671,483,08-07-2025,6,1482,Shipped
13433,398,348,30-07-2025,1,403,Delivered
13434,997,268,26-07-2025,7,3318,Delivered
13435,978,430,10-06-2025,4,636,Cancelled
13436,163,446,14-03-2025,12,3360,Cancelled
13437,19,421,16-03-2025,9,4284,Pending
13438,314,179,21-03-2025,2,852,Pending
13439,990,97,21-07-2025,9,2241,Shipped
13440,26,245,15-01-2025,5,105,Cancelled
13441,175,178,02-03-2025,11,4268,Shipped
13442,686,436,28-04-2025,10,4020,Delivered
13443,107,483,08-03-2025,7,3479,Delivered
13444,875,313,13-01-2025,8,3544,Cancelled
13445,52,278,31-05-2025,5,380,Cancelled
13446,378,497,22-07-2025,12,4464,Shipped
13447,410,219,12-06-2025,19,8284,Delivered
13448,18,222,05-04-2025,3,1164,Shipped
13449,872,3,22-02-2025,19,3933,Cancelled
13450,252,59,14-03-2025,2,700,Cancelled
13451,542,269,24-04-2025,2,950,Cancelled
13452,489,180,22-02-2025,12,3744,Cancelled
13453,809,68,22-01-2025,6,258,Cancelled
13454,273,361,04-04-2025,11,4037,Delivered
13455,320,38,18-07-2025,1,275,Cancelled
13456,465,324,23-02-2025,10,3640,Pending
13457,924,357,22-02-2025,8,4000,Pending
13458,373,444,07-05-2025,4,1360,Pending
13459,145,75,02-05-2025,20,8780,Shipped
13460,930,440,12-06-2025,5,1950,Pending
13461,599,477,22-03-2025,18,8478,Shipped
13462,163,153,12-01-2025,8,592,Delivered
13463,709,186,29-06-2025,9,4419,Pending
13464,178,141,22-03-2025,6,1896,Delivered
13465,691,319,07-01-2025,8,2352,Delivered
13466,279,46,12-02-2025,11,187,Delivered
13467,892,227,07-07-2025,18,7884,Cancelled
13468,966,68,09-01-2025,1,169,Cancelled
13469,579,429,02-02-2025,13,3276,Delivered
13470,591,356,10-04-2025,14,6384,Pending
13471,356,467,18-01-2025,20,4160,Pending
13472,806,358,27-05-2025,13,5356,Delivered
13473,718,195,17-01-2025,16,5888,Delivered
13474,602,84,17-04-2025,20,5140,Pending
13475,409,139,19-01-2025,10,1030,Cancelled
13476,172,172,27-01-2025,11,2464,Pending
13477,54,490,21-03-2025,2,542,Cancelled
13478,48,478,05-05-2025,17,7310,Cancelled
13479,697,110,26-02-2025,5,1665,Shipped
13480,761,147,10-04-2025,14,6692,Delivered
13481,956,135,17-04-2025,9,2097,Delivered
13482,921,231,27-07-2025,15,7065,Cancelled
13483,945,67,14-02-2025,4,932,Cancelled
13484,653,130,02-02-2025,9,2961,Shipped
13485,537,360,16-06-2025,11,3641,Delivered
13486,15,241,27-05-2025,18,6696,Pending
13487,77,78,13-05-2025,17,4131,Cancelled
13488,280,425,28-06-2025,6,1122,Pending
13489,734,144,01-06-2025,9,1485,Cancelled
13490,730,79,20-04-2025,20,5360,Delivered
13491,686,235,19-02-2025,13,4407,Cancelled
13492,428,387,26-07-2025,4,164,Delivered
13493,504,351,17-06-2025,9,1998,Delivered
13494,20,260,03-02-2025,5,105,Delivered
13495,280,277,08-02-2025,14,6762,Shipped
13496,641,384,14-03-2025,20,9300,Cancelled
13497,302,45,31-01-2025,13,6370,Cancelled
13498,143,46,29-06-2025,18,8010,Pending
13499,46,482,16-01-2025,2,414,Shipped
13500,267,154,22-03-2025,4,1896,Cancelled
13501,4,359,21-04-2025,12,4128,Cancelled
13502,270,378,06-02-2025,12,2520,Delivered
13503,247,49,29-06-2025,19,6061,Pending
13504,974,443,02-04-2025,4,252,Shipped
13505,965,490,28-06-2025,20,3700,Pending
13506,507,368,25-03-2025,9,2367,Pending
13507,954,65,22-06-2025,8,2600,Shipped
13508,775,193,01-03-2025,10,4840,Cancelled
13509,761,177,24-07-2025,16,5920,Pending
13510,87,289,21-03-2025,16,1536,Cancelled
13511,169,117,17-05-2025,12,4656,Pending
13512,130,92,12-02-2025,5,1465,Shipped
13513,553,264,21-03-2025,16,7248,Delivered
13514,156,345,04-03-2025,14,4340,Shipped
13515,769,278,29-05-2025,1,29,Cancelled
13516,208,134,27-06-2025,15,2370,Delivered
13517,536,203,01-05-2025,10,1470,Delivered
13518,616,411,19-05-2025,5,1420,Delivered
13519,939,395,24-05-2025,20,6020,Shipped
13520,187,181,16-01-2025,5,235,Pending
13521,146,393,02-01-2025,14,4732,Pending
13522,956,79,17-01-2025,6,402,Pending
13523,939,436,12-01-2025,20,8020,Delivered
13524,270,479,31-01-2025,4,1404,Pending
13525,718,375,11-02-2025,17,5049,Cancelled
13526,622,153,19-02-2025,3,828,Pending
13527,31,398,18-02-2025,9,1854,Delivered
13528,141,277,23-06-2025,13,2184,Shipped
13529,558,80,16-07-2025,7,2226,Shipped
13530,979,147,18-03-2025,11,4367,Cancelled
13531,464,107,08-01-2025,7,294,Cancelled
13532,700,249,17-03-2025,9,3060,Pending
13533,871,441,21-06-2025,3,240,Pending
13534,82,145,28-06-2025,2,364,Pending
13535,273,98,04-05-2025,5,1665,Pending
13536,384,49,08-02-2025,15,5505,Shipped
13537,336,205,05-02-2025,1,277,Cancelled
13538,676,284,15-02-2025,8,3816,Delivered
13539,84,129,27-06-2025,10,4230,Cancelled
13540,895,248,16-03-2025,18,8622,Pending
13541,128,366,19-06-2025,9,4041,Pending
13542,178,447,10-02-2025,16,4512,Pending
13543,917,61,01-06-2025,10,3180,Shipped
13544,6,334,12-03-2025,19,5434,Cancelled
13545,60,169,03-01-2025,8,3176,Delivered
13546,827,347,26-04-2025,4,600,Shipped
13547,621,39,04-02-2025,2,394,Shipped
13548,270,290,02-03-2025,17,1734,Shipped
13549,126,334,02-04-2025,9,4014,Cancelled
13550,342,399,10-03-2025,2,930,Pending
13551,620,197,28-03-2025,19,5947,Shipped
13552,440,364,13-05-2025,5,1700,Shipped
13553,894,238,15-05-2025,14,6650,Shipped
13554,819,83,11-05-2025,19,5491,Cancelled
13555,947,188,21-01-2025,4,1952,Pending
13556,344,60,09-01-2025,15,2655,Shipped
13557,152,345,21-07-2025,18,8406,Pending
13558,682,92,12-06-2025,1,256,Pending
13559,841,332,21-06-2025,14,3906,Pending
13560,728,160,21-03-2025,17,8041,Shipped
13561,371,34,21-01-2025,19,4066,Shipped
13562,703,17,19-05-2025,12,1092,Cancelled
13563,972,57,29-03-2025,8,2000,Shipped
13564,459,404,14-06-2025,15,4590,Pending
13565,532,386,26-07-2025,15,855,Cancelled
13566,440,151,04-07-2025,9,999,Delivered
13567,942,487,05-06-2025,15,7035,Delivered
13568,983,335,03-02-2025,18,5490,Delivered
13569,751,27,25-06-2025,17,986,Shipped
13570,705,146,19-04-2025,6,216,Cancelled
13571,540,61,24-02-2025,10,860,Cancelled
13572,31,28,25-01-2025,1,375,Pending
13573,193,245,28-01-2025,16,800,Delivered
13574,711,44,26-07-2025,19,1748,Shipped
13575,853,142,14-07-2025,16,592,Cancelled
13576,678,198,04-06-2025,2,414,Delivered
13577,703,145,29-07-2025,17,2142,Delivered
13578,76,229,11-06-2025,11,418,Cancelled
13579,671,79,29-03-2025,9,351,Pending
13580,301,306,22-04-2025,12,4128,Pending
13581,871,91,19-06-2025,8,168,Shipped
13582,865,448,10-07-2025,19,3629,Pending
13583,932,106,27-07-2025,12,2592,Shipped
13584,702,198,18-04-2025,15,3120,Shipped
13585,828,146,08-05-2025,9,126,Pending
13586,364,21,25-05-2025,4,812,Pending
13587,472,481,20-04-2025,1,226,Shipped
13588,518,451,21-05-2025,9,1125,Delivered
13589,258,475,28-03-2025,2,606,Delivered
13590,525,460,29-05-2025,13,1118,Delivered
13591,845,153,19-01-2025,18,4338,Pending
13592,562,140,19-05-2025,13,1365,Shipped
13593,782,1,31-05-2025,7,329,Delivered
13594,523,365,07-04-2025,15,5010,Shipped
13595,285,127,05-01-2025,5,1475,Shipped
13596,66,244,10-03-2025,5,2460,Cancelled
13597,670,482,12-04-2025,20,4480,Pending
13598,370,157,18-06-2025,3,744,Cancelled
13599,944,231,07-03-2025,12,2832,Cancelled
13600,185,110,22-03-2025,3,645,Shipped
13601,534,388,02-07-2025,11,3003,Delivered
13602,693,20,18-02-2025,1,481,Delivered
13603,195,296,16-01-2025,10,4350,Pending
13604,566,54,16-01-2025,18,324,Pending
13605,696,118,25-04-2025,4,1744,Delivered
13606,398,274,24-02-2025,18,846,Shipped
13607,747,78,28-05-2025,7,1995,Pending
13608,86,32,27-04-2025,18,2340,Pending
13609,15,116,19-01-2025,6,1926,Delivered
13610,370,82,20-01-2025,9,792,Delivered
13611,195,465,02-04-2025,20,6700,Shipped
13612,807,220,20-07-2025,9,603,Pending
13613,963,198,29-07-2025,5,1240,Cancelled
13614,757,389,15-04-2025,4,1000,Cancelled
13615,407,143,02-01-2025,13,6110,Pending
13616,815,436,26-06-2025,1,55,Delivered
13617,22,313,20-07-2025,15,1710,Cancelled
13618,141,235,18-05-2025,8,1568,Pending
13619,592,335,18-01-2025,2,850,Delivered
13620,177,297,18-06-2025,16,560,Delivered
13621,337,195,02-05-2025,14,1218,Shipped
13622,847,319,11-03-2025,8,536,Shipped
13623,342,318,14-05-2025,17,1343,Cancelled
13624,597,137,01-03-2025,16,6384,Shipped
13625,16,162,09-03-2025,8,248,Shipped
13626,965,144,10-03-2025,1,200,Pending
13627,307,367,01-06-2025,14,6538,Cancelled
13628,41,69,27-02-2025,18,8730,Shipped
13629,529,490,04-04-2025,12,5184,Delivered
13630,232,390,08-02-2025,10,1780,Shipped
13631,550,146,24-02-2025,17,2907,Pending
13632,286,334,22-01-2025,16,7328,Pending
13633,800,419,22-02-2025,10,4790,Cancelled
13634,457,7,10-04-2025,10,1290,Pending
13635,665,84,21-01-2025,16,4256,Shipped
13636,329,448,25-04-2025,4,1796,Shipped
13637,694,420,06-04-2025,18,1170,Delivered
13638,597,309,23-03-2025,12,4668,Shipped
13639,77,372,24-07-2025,13,377,Pending
13640,432,414,14-04-2025,3,267,Cancelled
13641,93,256,03-05-2025,13,6435,Pending
13642,266,370,20-03-2025,9,576,Cancelled
13643,445,12,20-06-2025,7,2982,Delivered
13644,423,76,10-06-2025,9,4032,Pending
13645,964,387,16-02-2025,10,4120,Pending
13646,171,459,07-02-2025,3,756,Pending
13647,27,405,15-07-2025,9,945,Shipped
13648,241,180,27-04-2025,3,927,Delivered
13649,629,375,04-07-2025,16,3776,Shipped
13650,270,440,05-06-2025,20,6700,Cancelled
13651,743,214,29-06-2025,9,4329,Shipped
13652,938,284,11-02-2025,7,2548,Cancelled
13653,926,420,23-03-2025,1,161,Shipped
13654,629,494,16-07-2025,4,708,Cancelled
13655,286,143,30-07-2025,5,55,Shipped
13656,675,392,18-05-2025,17,6171,Delivered
13657,317,23,10-04-2025,13,3640,Delivered
13658,627,458,16-05-2025,14,1722,Cancelled
13659,937,181,27-01-2025,18,2772,Cancelled
13660,215,357,02-06-2025,12,2820,Shipped
13661,314,21,09-03-2025,5,2460,Shipped
13662,287,57,07-02-2025,3,54,Cancelled
13663,123,325,14-05-2025,18,6426,Cancelled
13664,518,200,06-06-2025,19,5225,Delivered
13665,283,7,25-04-2025,14,5698,Delivered
13666,248,183,27-07-2025,6,2766,Cancelled
13667,630,252,21-05-2025,2,472,Delivered
13668,138,105,03-06-2025,6,2232,Pending
13669,334,151,02-04-2025,17,7208,Delivered
13670,461,360,17-03-2025,15,465,Delivered
13671,350,475,02-03-2025,16,2080,Cancelled
13672,607,229,23-07-2025,8,1784,Pending
13673,657,34,10-04-2025,16,3520,Pending
13674,546,297,09-02-2025,18,6570,Shipped
13675,524,423,31-03-2025,11,3245,Shipped
13676,252,169,10-06-2025,17,1258,Shipped
13677,515,87,27-01-2025,18,2718,Shipped
13678,572,262,17-06-2025,2,160,Cancelled
13679,729,21,03-06-2025,2,578,Cancelled
13680,886,410,26-07-2025,11,1045,Cancelled
13681,442,488,20-07-2025,5,1350,Shipped
13682,714,207,17-01-2025,1,268,Shipped
13683,184,255,25-06-2025,10,240,Delivered
13684,91,9,05-05-2025,7,1799,Shipped
13685,734,335,23-03-2025,10,4980,Pending
13686,82,183,29-03-2025,4,1696,Pending
13687,431,203,09-01-2025,9,1584,Delivered
13688,393,50,23-02-2025,7,3493,Pending
13689,418,402,06-03-2025,3,1263,Delivered
13690,620,50,19-03-2025,13,1287,Delivered
13691,670,199,09-03-2025,18,5562,Pending
13692,186,279,31-03-2025,10,3590,Delivered
13693,118,360,18-07-2025,17,8143,Shipped
13694,914,306,04-03-2025,19,2584,Shipped
13695,549,96,23-06-2025,2,708,Delivered
13696,191,70,16-06-2025,17,1802,Pending
13697,158,249,08-05-2025,17,476,Pending
13698,788,215,13-03-2025,10,1300,Cancelled
13699,585,103,23-05-2025,11,4455,Shipped
13700,707,329,07-06-2025,2,190,Cancelled
13701,265,284,23-03-2025,11,2629,Cancelled
13702,932,419,02-04-2025,11,4730,Shipped
13703,669,191,20-03-2025,9,387,Pending
13704,424,95,24-01-2025,16,368,Delivered
13705,849,488,25-07-2025,8,2080,Shipped
13706,573,268,03-02-2025,7,1939,Pending
13707,637,333,09-03-2025,1,316,Cancelled
13708,209,421,15-03-2025,14,840,Cancelled
13709,501,447,08-07-2025,15,540,Cancelled
13710,736,136,16-01-2025,6,2982,Pending
13711,508,394,31-01-2025,17,4760,Pending
13712,94,60,04-05-2025,18,1728,Shipped
13713,549,369,13-02-2025,20,3260,Pending
13714,968,137,05-06-2025,11,3586,Shipped
13715,793,73,27-07-2025,12,2028,Delivered
13716,705,61,01-05-2025,5,1075,Cancelled
13717,504,462,01-02-2025,5,735,Pending
13718,555,164,15-02-2025,5,1380,Pending
13719,302,314,30-06-2025,18,1242,Delivered
13720,695,286,07-03-2025,6,2304,Delivered
13721,277,271,24-03-2025,5,2355,Cancelled
13722,499,230,10-04-2025,12,5052,Delivered
13723,837,297,23-02-2025,1,410,Shipped
13724,39,435,03-05-2025,13,1118,Delivered
13725,538,276,30-07-2025,8,2160,Cancelled
13726,607,384,19-06-2025,4,592,Pending
13727,586,317,03-03-2025,9,612,Shipped
13728,448,440,13-01-2025,18,6156,Pending
13729,144,234,21-02-2025,1,151,Shipped
13730,772,212,06-07-2025,7,3339,Cancelled
13731,715,71,23-05-2025,7,2422,Shipped
13732,232,33,15-02-2025,16,7552,Pending
13733,473,170,02-02-2025,19,4541,Shipped
13734,834,401,30-03-2025,12,4488,Shipped
13735,823,176,27-05-2025,19,6973,Delivered
13736,454,4,02-07-2025,10,3880,Delivered
13737,526,357,19-04-2025,6,1056,Cancelled
13738,523,262,16-05-2025,2,870,Pending
13739,673,454,20-06-2025,18,3204,Cancelled
13740,572,488,21-04-2025,18,2466,Delivered
13741,209,277,25-03-2025,2,282,Delivered
13742,108,441,10-06-2025,9,2016,Shipped
13743,776,455,23-02-2025,20,7540,Cancelled
13744,155,266,15-05-2025,17,7616,Delivered
13745,567,114,09-04-2025,4,352,Delivered
13746,159,307,19-07-2025,11,1595,Shipped
13747,826,321,23-01-2025,1,83,Cancelled
13748,67,129,20-04-2025,9,180,Pending
13749,208,24,31-03-2025,13,5824,Delivered
13750,282,136,02-05-2025,5,2425,Cancelled
13751,703,390,03-06-2025,18,1620,Pending
13752,487,7,29-06-2025,13,4615,Shipped
13753,61,121,20-02-2025,5,1595,Shipped
13754,225,491,02-02-2025,1,355,Pending
13755,981,446,14-05-2025,7,3045,Cancelled
13756,949,354,12-07-2025,8,2552,Cancelled
13757,739,107,16-04-2025,2,686,Pending
13758,105,301,22-04-2025,4,1436,Delivered
13759,298,453,19-01-2025,2,868,Delivered
13760,718,454,15-04-2025,8,2048,Delivered
13761,771,367,21-06-2025,3,357,Cancelled
13762,790,100,18-05-2025,7,2303,Cancelled
13763,302,190,09-06-2025,12,2892,Cancelled
13764,585,273,21-04-2025,8,808,Shipped
13765,707,95,27-06-2025,8,1008,Cancelled
13766,699,327,18-02-2025,16,5952,Pending
13767,16,438,10-06-2025,12,5748,Delivered
13768,258,130,28-07-2025,20,7040,Delivered
13769,713,157,06-06-2025,3,558,Shipped
13770,315,73,11-03-2025,4,1712,Shipped
13771,342,360,22-05-2025,2,320,Pending
13772,502,93,10-07-2025,2,800,Cancelled
13773,699,347,01-04-2025,14,2562,Shipped
13774,577,266,18-05-2025,4,80,Delivered
13775,311,147,24-05-2025,16,7648,Delivered
13776,258,444,12-03-2025,6,2196,Shipped
13777,947,151,21-06-2025,20,1860,Shipped
13778,137,85,15-03-2025,15,6645,Shipped
13779,926,65,25-05-2025,7,3423,Delivered
13780,203,270,20-02-2025,1,62,Delivered
13781,218,398,31-05-2025,14,518,Delivered
13782,221,35,04-07-2025,12,4632,Cancelled
13783,374,180,13-03-2025,1,158,Delivered
13784,682,124,21-03-2025,6,2430,Cancelled
13785,14,375,01-05-2025,6,1878,Delivered
13786,915,188,06-01-2025,4,1260,Shipped
13787,912,162,06-03-2025,19,2926,Shipped
13788,228,234,16-06-2025,13,3211,Cancelled
13789,953,267,30-07-2025,17,4743,Shipped
13790,780,289,22-02-2025,18,4230,Pending
13791,701,380,23-05-2025,11,1760,Pending
13792,636,378,07-04-2025,14,2618,Delivered
13793,784,437,25-07-2025,15,840,Cancelled
13794,642,115,12-04-2025,1,171,Shipped
13795,353,36,25-07-2025,6,2124,Pending
13796,75,335,09-04-2025,14,6076,Cancelled
13797,324,143,13-04-2025,17,7395,Cancelled
13798,438,431,06-03-2025,18,3870,Delivered
13799,257,296,08-06-2025,3,1035,Delivered
13800,321,68,17-07-2025,2,188,Pending
13801,962,54,28-07-2025,19,304,Delivered
13802,757,443,16-04-2025,15,4785,Pending
13803,528,96,15-02-2025,12,2832,Cancelled
13804,320,424,17-07-2025,1,82,Shipped
13805,734,347,15-06-2025,19,5814,Cancelled
13806,87,436,29-03-2025,13,5616,Shipped
13807,891,167,16-01-2025,13,3133,Cancelled
13808,140,479,11-07-2025,16,4528,Delivered
13809,398,482,25-06-2025,8,3256,Pending
13810,248,21,06-01-2025,5,2020,Delivered
13811,721,152,27-03-2025,13,5096,Cancelled
13812,766,439,18-04-2025,2,850,Pending
13813,613,355,12-03-2025,6,2814,Shipped
13814,302,123,04-01-2025,4,56,Cancelled
13815,522,94,08-07-2025,14,5138,Shipped
13816,631,203,07-03-2025,9,3897,Pending
13817,685,164,24-05-2025,20,1120,Shipped
13818,80,2,30-04-2025,1,313,Delivered
13819,874,370,30-01-2025,20,5320,Delivered
13820,990,132,01-02-2025,4,164,Delivered
13821,447,95,17-01-2025,18,8136,Pending
13822,856,273,07-01-2025,19,8455,Pending
13823,951,428,13-05-2025,18,7902,Delivered
13824,756,332,30-01-2025,15,4020,Shipped
13825,883,225,03-05-2025,2,462,Delivered
13826,569,389,18-01-2025,12,432,Cancelled
13827,70,389,17-03-2025,12,1968,Delivered
13828,28,97,03-01-2025,16,1792,Delivered
13829,90,298,15-04-2025,2,58,Pending
13830,136,71,17-02-2025,17,4947,Delivered
13831,164,156,15-07-2025,9,3420,Pending
13832,888,112,28-04-2025,15,6270,Pending
13833,476,390,25-01-2025,2,920,Shipped
13834,223,216,17-03-2025,2,778,Pending
13835,466,404,27-01-2025,20,3880,Shipped
13836,964,42,28-06-2025,3,774,Delivered
13837,731,50,04-04-2025,9,2835,Shipped
13838,865,90,31-05-2025,7,924,Cancelled
13839,665,294,06-06-2025,10,4320,Cancelled
13840,189,427,29-06-2025,3,207,Cancelled
13841,80,97,02-04-2025,16,7584,Cancelled
13842,614,242,17-07-2025,13,5382,Shipped
13843,569,161,09-07-2025,16,3248,Delivered
13844,537,476,13-01-2025,5,1920,Pending
13845,517,278,05-06-2025,16,2832,Delivered
13846,278,363,19-07-2025,6,654,Pending
13847,198,242,05-03-2025,16,2064,Delivered
13848,893,312,19-02-2025,12,1440,Pending
13849,789,182,21-02-2025,10,270,Delivered
13850,844,392,05-03-2025,15,1485,Shipped
13851,800,212,11-01-2025,12,1692,Delivered
13852,534,411,07-04-2025,19,9291,Shipped
13853,700,365,27-04-2025,16,6240,Delivered
13854,887,192,03-02-2025,5,1990,Cancelled
13855,895,500,09-01-2025,17,2771,Delivered
13856,546,145,19-03-2025,13,5733,Shipped
13857,34,239,17-02-2025,16,1376,Shipped
13858,349,413,27-04-2025,13,962,Cancelled
13859,994,479,30-03-2025,13,4966,Cancelled
13860,488,271,19-01-2025,4,240,Pending
13861,400,263,27-02-2025,19,1558,Pending
13862,759,89,24-07-2025,14,1848,Pending
13863,670,81,13-04-2025,16,704,Pending
13864,672,147,28-04-2025,15,180,Shipped
13865,853,266,18-01-2025,16,6912,Pending
13866,366,219,05-06-2025,20,7660,Shipped
13867,579,210,09-07-2025,14,168,Cancelled
13868,470,405,28-01-2025,15,7260,Cancelled
13869,251,68,17-02-2025,9,657,Pending
13870,294,152,10-06-2025,16,4992,Delivered
13871,597,86,08-04-2025,4,740,Shipped
13872,524,191,24-06-2025,11,462,Shipped
13873,751,1,09-01-2025,18,2232,Shipped
13874,430,227,10-07-2025,19,817,Cancelled
13875,39,377,10-05-2025,13,5577,Cancelled
13876,102,126,03-01-2025,7,2121,Pending
13877,372,272,09-03-2025,5,475,Shipped
13878,942,489,03-03-2025,6,1806,Cancelled
13879,564,65,20-05-2025,5,735,Delivered
13880,358,477,26-02-2025,15,660,Cancelled
13881,210,165,01-04-2025,10,2430,Pending
13882,948,458,23-05-2025,12,5892,Shipped
13883,218,405,24-03-2025,1,221,Cancelled
13884,590,196,29-01-2025,7,2282,Delivered
13885,841,170,23-07-2025,16,5056,Pending
13886,238,72,18-03-2025,9,1278,Shipped
13887,678,262,09-03-2025,12,3696,Delivered
13888,280,184,03-02-2025,9,468,Delivered
13889,5,182,17-04-2025,15,2220,Pending
13890,547,129,31-03-2025,7,1505,Cancelled
13891,868,37,25-01-2025,14,1652,Delivered
13892,342,461,05-02-2025,17,1428,Shipped
13893,42,370,05-01-2025,9,882,Shipped
13894,709,40,16-04-2025,10,290,Shipped
13895,324,291,19-06-2025,12,5148,Delivered
13896,505,292,05-03-2025,5,1160,Delivered
13897,83,384,20-02-2025,2,744,Cancelled
13898,876,360,30-01-2025,13,3003,Shipped
13899,121,24,26-01-2025,7,1813,Cancelled
13900,228,249,09-06-2025,18,8730,Pending
13901,623,135,21-05-2025,1,499,Delivered
13902,330,212,17-06-2025,11,4708,Shipped
13903,37,234,06-01-2025,13,5512,Shipped
13904,735,166,16-06-2025,1,275,Pending
13905,531,485,03-01-2025,5,845,Delivered
13906,82,372,13-06-2025,10,3440,Delivered
13907,140,99,19-04-2025,13,1157,Pending
13908,91,353,17-01-2025,7,3430,Shipped
13909,418,205,25-01-2025,12,3132,Pending
13910,347,339,01-05-2025,18,7632,Cancelled
13911,141,145,10-04-2025,16,4160,Delivered
13912,87,26,26-02-2025,6,2058,Cancelled
13913,199,98,14-06-2025,20,5860,Shipped
13914,25,180,18-02-2025,4,1528,Cancelled
13915,140,306,23-06-2025,9,4122,Pending
13916,503,159,21-04-2025,20,720,Cancelled
13917,104,220,01-05-2025,17,4590,Delivered
13918,583,274,29-03-2025,3,207,Delivered
13919,882,197,27-02-2025,13,4524,Pending
13920,428,23,25-01-2025,9,4005,Delivered
13921,732,494,11-05-2025,20,1620,Pending
13922,752,417,31-01-2025,20,6680,Shipped
13923,529,240,12-03-2025,18,8676,Delivered
13924,690,123,21-07-2025,9,522,Cancelled
13925,264,49,30-03-2025,1,344,Pending
13926,328,136,25-05-2025,7,1876,Pending
13927,536,223,23-07-2025,3,996,Shipped
13928,471,497,08-07-2025,10,280,Cancelled
13929,775,120,18-07-2025,1,474,Shipped
13930,696,175,12-07-2025,7,2114,Pending
13931,554,49,19-06-2025,16,6240,Pending
13932,702,19,24-02-2025,17,3213,Shipped
13933,898,43,27-07-2025,11,4565,Pending
13934,990,357,04-03-2025,4,1268,Cancelled
13935,124,244,27-02-2025,5,1125,Pending
13936,667,382,17-03-2025,2,828,Shipped
13937,78,500,23-03-2025,10,3120,Shipped
13938,848,69,08-04-2025,15,1755,Cancelled
13939,89,68,16-06-2025,15,6240,Delivered
13940,936,307,08-03-2025,1,342,Pending
13941,352,64,29-04-2025,15,2340,Shipped
13942,611,262,06-02-2025,6,1308,Shipped
13943,278,418,16-01-2025,10,3160,Delivered
13944,962,377,11-02-2025,1,25,Shipped
13945,59,152,18-03-2025,17,6392,Pending
13946,811,319,17-01-2025,13,3549,Pending
13947,540,420,04-04-2025,20,1040,Pending
13948,97,65,28-06-2025,7,3185,Cancelled
13949,625,462,24-02-2025,11,2200,Shipped
13950,412,45,08-01-2025,6,2364,Pending
13951,86,73,25-05-2025,11,1573,Pending
13952,161,295,02-07-2025,15,840,Delivered
13953,581,185,03-02-2025,6,2280,Delivered
13954,732,283,15-02-2025,12,4488,Shipped
13955,702,450,22-06-2025,10,4860,Pending
13956,151,428,09-01-2025,1,145,Cancelled
13957,53,422,01-01-2025,7,1666,Delivered
13958,47,410,23-02-2025,7,2520,Cancelled
13959,982,378,02-04-2025,10,4890,Delivered
13960,791,350,02-07-2025,10,3420,Delivered
13961,712,230,05-04-2025,1,123,Shipped
13962,990,330,30-03-2025,10,3860,Cancelled
13963,742,96,27-07-2025,16,3680,Pending
13964,240,418,09-06-2025,3,747,Delivered
13965,101,398,09-02-2025,12,528,Cancelled
13966,468,361,24-04-2025,15,2415,Pending
13967,929,308,19-03-2025,10,3710,Cancelled
13968,818,328,09-05-2025,11,913,Shipped
13969,274,68,05-06-2025,13,3042,Cancelled
13970,612,82,03-07-2025,17,5423,Pending
13971,97,377,28-07-2025,12,5016,Shipped
13972,27,261,23-06-2025,3,933,Shipped
13973,227,124,10-04-2025,9,2790,Delivered
13974,670,181,09-03-2025,5,270,Shipped
13975,985,346,01-06-2025,11,308,Pending
13976,546,24,10-01-2025,11,2277,Delivered
13977,931,49,03-06-2025,6,936,Pending
13978,661,465,27-06-2025,18,3366,Pending
13979,708,4,11-01-2025,7,1162,Delivered
13980,60,272,24-06-2025,20,3280,Cancelled
13981,490,2,04-03-2025,3,318,Pending
13982,356,372,27-06-2025,14,4074,Shipped
13983,524,273,30-03-2025,17,6800,Shipped
13984,368,339,03-03-2025,13,5512,Cancelled
13985,280,8,04-03-2025,14,3612,Pending
13986,495,238,26-05-2025,6,270,Shipped
13987,960,447,23-03-2025,13,4693,Shipped
13988,847,198,04-02-2025,4,188,Cancelled
13989,198,73,17-04-2025,20,9300,Shipped
13990,948,355,01-04-2025,10,540,Pending
13991,598,117,17-06-2025,5,1035,Shipped
13992,782,105,27-03-2025,14,3766,Delivered
13993,314,314,10-02-2025,3,303,Delivered
13994,665,211,27-06-2025,16,7792,Delivered
13995,327,171,28-06-2025,7,1792,Pending
13996,780,387,08-07-2025,6,1614,Shipped
13997,622,84,20-02-2025,16,8000,Cancelled
13998,885,312,04-02-2025,10,1430,Shipped
13999,506,227,04-06-2025,2,852,Delivered
14000,777,163,19-06-2025,4,1208,Cancelled
